chordate,cordate,
chucker,chukker,
chute,shoot,
cinque,sink,sync,
cinque,sank,
citable,sightable,sitable,
cite,site,sight,
cited,sighted,sited,
cites,sites,sights,
clabbered,clapboard,
clacque,clack,
clairvoyance,clairvoyants,
clamber,clammer,clamor,
clause,claws,
clew,clue,
clime,climb,
clique,click,
close,clothes,
coarse,corse,course,
coarser,courser,
coffer,cougher,
cokes,coax,
cole,coal,kohl,
collared,collard,
colonel,kernel,
come,cum,
competence,competents,
complacent,complaisant,
compleat,complete,
complement,compliment,
complemented,complimented,
complementing,complimenting,
concent,consent,
concenter,consenter,
condescendence,condescendents,
confectionary,confectionery,
conker,conquer,
consulter,consultor,
continence,continents,
coolie,coulee,coolly,
copped,copt,
copse,cops,
coquet,coquette,
core,corps,kor,
cored,chord,cord,
correspondence,correspondents,
cosey,cosy,cozy,
cosine,cosign,
cote,coat,
counsel,council,
counsellor,counselor,councillor,councilor,
courtesy,curtesy,
cowered,coward,
cozen,cousin,
crape,crepe,
crappie,crappy,
crater,krater,
creak,creek,
crew,krewe,
crewed,crude,
crewel,cruel,
crews,cruise,
crosse,cross,
crummie,crumby,crummy,
cue,queue,q,
cued,queued,
cueing,queueing,
cuer,queuer,
cues,queues,
culler,color,
current,currant,
curser,cursor,
cygnet,signet,
dammed,damned,
daze,days,
dean,dene,
dear,deer,
dee,d,
deem,deme,
dense,dents,
dental,dentil,
dependence,dependents,
depravation,deprivation,
descendant,descendent,
descendence,descendents,
desert,dessert,
despondence,despondents,
deuce,douce,
devel,devil,devle,
deviser,devisor,divisor,
dew,due,do,
dhole,dole,
die,dye,
died,dyed,
dies,dyes,
dike,dyke,
dine,dyne,
dire,dyer,
discreet,discrete,
doe,do,dough,
does,doze,dos,doughs,
done,dun,
douse,dowse,
dower,dour,
drupe,droop,
ducked,duct,
duel,dual,
dyeing,dying,
earn,erne,urn,
e's,ease,
eaves,eves,
eerie,Erie,
eh,a,
el,ell,
elicit,illicit,
em,m,
emerge,immerge,
emerged,immerged,
emergence,immergence,
emergences,immergences,
emerges,immerges,
emerging,immerging,
en,n,
epic,epoch,
equater,equator,
equivalence,equivalents,
erk,irk,
eruption,irruption,
eruptive,irruptive,
ess,s,
ewe,yew,you,
ewes,use,yews,
ex,x,
expedience,expedients,
eyed,I'd,
eyelet,islet,
eyer,ire,
faery,fairy,
faille,file,phial,
faker,fakir,
fakers,fakirs,
fane,feign,fain,
fare,fair,
fares,fairs,
fate,fete,
fated,feted,
fates,fetes,
father,fother,
faze,phase,fays,
fazed,phased,
fazes,phases,
feat,feet,
feaze,fees,feeze,
feint,faint,
feints,faints,
felloe,fellow,
fennel,phenyl,
ferri-,ferry,
ferrule,ferule,
fessed,fest,
few,phew,
fey,fay,
fiance,fiancee,
fie,phi,
filet,fillet,
filets,fillets,
filter,philter,
fined,find,
fisher,fissure,
flare,flair,
flea,flee,
fleas,flees,
fleche,flesh,
flecks,flex,
flew,flue,flu,
fley,flay,
flier,flyer,
fliers,flyers,
floe,flow,
floes,flows,
florescence,fluorescence,fluorescents,
floured,flowered,
flower,flour,
flowers,flours,
foaled,fold,
forbear,forebear,
fore,for,four,
forego,forgo,
foreward,foreword,forward,
forme,form,
forte,fort,
fraise,phrase,frays,
freak,phreak,
frees,freeze,frieze,
frier,fryer,friar,
froe,fro,
fuhrer,furore,furor,
furze,firs,furs,
gaffe,gaff,
gage,gauge,
gaited,gated,
gaiter,gator,
galley,gally,
gamble,gambol,
gased,gassed,gast,
gate,gait,
gaze,gays,
gee,g,
gel,jell,
gene,jean,
genes,jeans,
gest,jest,
gibe,jibe,
gilled,gild,guild,
glare,glair,
gneiss,nice,
gofer,gopher,
gored,gourd,
gourde,gourd,
grade,grayed,
gradience,gradients,
graphed,graft,
grate,great,
grayer,greyer,
graze,grays,
greave,grieve,
greaves,grieves,
grey,gray,
grievance,grievants,
grippe,grip,
grocer,grosser,
guarantee,guaranty,
guerilla,gorilla,
guessed,guest,
guide,guyed,
guise,guys,
gunnel,gunwhale,
gyve,jive,
hae,hey,hay,
hale,hail,
halve,have,
halves,haves,
handmade,handmaid,
handsome,hansom,
hanger,hangar,
hare,hair,
haze,hays,
he'll,heal,heel,
heald,healed,heeled,
hear,here,
heard,herd,
hears,here's,
heart,hart,
he'd,heed,
heigh,hie,hi,high,
height,hight,
herds,hurds,
heroin,heroine,
hertz,hurts,
hew,hue,
hews,hues,
hide,hied,
higher,hire,
hike,haik,
hissed,hist,
hoarse,horse,
hoe,ho,whoa,
hoes,hose,
hole,whole,
holed,hold,
holey,holy,wholly,
home,holm,hom,
horde,whored,hoard,
hostel,hostile,
house,how's,hows,
humerus,humorous,
idle,idol,idyll,
ilea,ilia,
ileum,ilium,
immanent,imminent,
impassable,impassible,
impotence,impotents,
incandescence,incandescents,
incidence,incidents,
incite,insight,
inciteful,insightful,
incompetence,incompetents,
independence,independents,
indite,indict,
inductance,inductants,
inflection,inflexion,
infuser,infusor,
innocence,innocents,
instance,instants,
insurgence,insurgents,
intense,intents,
invade,inveighed,
jewel,joule,
junkie,junky,
key,quay,
key,cay,quay,
keys,cays,quays,
kissed,cist,
kite,kyte,
 kitten,chiton,
knaves,naves,
knead,kneed,need,
kneaded,needed,
kneading,needing,
kneads,needs,
knee,nee,
knew,new,gnu,nu,
knickers,nickers,
krone,krona,
laager,lager,logger,
laches,latches,
lade,layed,laid,
lance,launce,
lane,lain,
lapse,laps,
lase,laze,leas,leis,leys,lays,
laser,lazer,lazar,
lea,lee,li,
leach,leech,
leaches,leeches,
lead,led,
leaf,lief,
leak,leek,
lean,lien,
leans,liens,
leased,least,
leave,lieve,
leaven,levin,
leaver,lever,
ledger,leger,
lei,ley,lay,
less,loess,
lessen,lesson,
lesser,lessor,
let,Lett,
let's,lets,Letts,
levee,levy,
levees,levies,
lice,lyse,
lichen,liken,
licked,licht,
licker,liquor,
lickers,liquors,
lie,lye,
lier,lyre,liar,
lies,lyes,lyse,
lieu,loo,
lightening,lightning,
lite,light,
literal,littoral,
loaner,loner,
loathe,loath,
locale,lo-cal,
lode,lowed,load,
lone,loan,
loose,luce,
lose,loos,
loupe,loop,
lune,loon,
lute,loot,
lutes,loots,
luxe,lux,
made,maid,
magnate,magnet,
magnificence,magnificents,
maize,maze,
male,mail,
males,mails,
malevolence,malevolents,
mandrel,mandrill,
mane,main,
manner,manor,
manners,manors,
mantel,mantle,
marque,marc,mark,
marquee,marquis,
marques,marcs,marks,
marten,martin,
masque,mask,
massed,mast,
matte,mat,matt,
may be,maybe (2 words/1 word),
me,mi,
mead,meed,
mean,mesne,mien,
meat,meet,mete,
meatier,meteor,
medal,meddle,
medals,meddles,
meeting,meting,
metal,mettle,
mewl,mule,
mews,muse,
millenary,millinery,
mince,mints,
mined,mind,
miner,minor,
miners,minors,
miscible,missable,
missed,mist,
misses,missus,Mrs.,
missile,missal,
missiles,missals,
mite,might,
mode,mowed,
mole,mol,
mooed,mood,
moose,mousse,
mordent,mordant,
mote,moat,
moue,moo,
murderess,murderous,
murre,murr,myrrh,
muscle,mussel,
muscles,mussels,
musket,muscat,
mussed,must,
mustered,mustard,
mutuel,mutual,
nae,Ne,nee,neigh,nay,
navel,naval,
neap,neep,
news,gnus,
nickel,nickle,
noes,nose,knows,
none,nun,
nonexistence,nonexistents,
non-residence,non-residents,
noose,nous,
obedience,obedients,
ode,owed,
oke,oak,
one,won,
ooze,oohs,
ore,oar,or,
ores,oars,
overate,overrate,
overbilled,overbuild,
overdo,overdue,
overseas,oversees,
owe,oh,
owes,ohs,
paced,paste,
packed,pact,
pained,paned,
paired,pared,
palate,palette,pallet,
pale,pail,
pane,pain,
panne,pan,
pare,pear,pere,pair,
parole,parol,
parred,pard,
passable,passible,
passed,past,
paten,patten,
patience,patients,
pause,paws,
payed,paid,
pe,pea,pee,
pea,p,
peace,piece,
peak,peek,peke,pique,
peaked,peeked,piqued,
peaking,peeking,
peal,peel,
pealed,peeled,
pealing,peeling,
peals,peels,
pean,peen,
pearl,purl,
peas,pease,pees,
pecten,pectin,
pedal,peddle,
pedalled,peddled,
pedals,peddles,
peer,pier,
pelisse,police,
penance,pennants,
pencel,pencil,pensile,
pend,penned,
penitence,penitents,
penni,penny,
per,purr,
permanence,permanents,
perse,purse,
pew,piu,
phosphorescence,phosphorescents,
pie,pye,pi,
pigeon,pidgin,
pixie,pyxie,
place,plaice,
plainer,planer,planar,
plaiter,plater,
plane,plain,
planer,planar,
planes,plains,
planter,plantar,
plate,plait,
pleas,please,
pleural,plural,
poise,pois,
pokey,poky,
pole,poll,
poled,polled,
poler,poller,polar,
pomace,pumice,
popery,potpourri,
populace,populous,populus,
pore,pour,
pored,poured,
pores,pours,
pottie,potty,
pouffe,poof,pouf,
praise,prase,preys,prays,
prayed,preyed,
prayers,preyers,
preadolescence,preadolescents,
precedence,precedents,
precisian,precision,
premier,premiere,
presence,presents,
pressed,prest,
presser,pressor,
prey,pray,
preying,praying,
pride,pried,
prier,prior,
pries,prise,prize,
prince,prints,
principle,principal,
prophecy,prophesy,
prophet,profit,
prose,pros,
protean,protein,
psalter,salter,
psammite,samite,
pseud,sued,
pubescence,pubescents,
puer,pure,
purest,purist,
puttee,putty,
puttees,putties,
quean,queen,
quince,quints,
quire,choir,
rabbet,rabbit,
racked,wracked,
racket,rackett,racquet,
radicle,radical,
rained,reigned,reined,
raise,rase,raze,res,rays,
raised,razed,
raiser,razer,razor,
rale,rail,
ranker,rancor,
rapped,wrapped,rapt,
rapper,wrapper,
rathe,wraith,
rayed,raid,
re,ray,
read,rede,reed,
read,red,redd,
reading,reeding,
real,reel,
reave,reeve,rive,
rebilled,rebuild,
recede,reseed,
receded,reseeded,
receding,reseeding,
receipt,reseat,
recite,resight,resite,
recited,resighted,resited,
reciting,resighting,resiting,
reck,wreck,
reek,wreak,
reeking,wreaking,
reeks,wreaks,
reign,rein,rain,
reigning,reining,raining,
reigns,reins,rains,
relaid,relayed,
remark,remarque,
remittance,remittants,
renascence,renascents,
repeal,repeel,
repost,riposte,
resewed,resowed,
resewn,resown,
resews,resows,
resinate,resonate,
resistance,resistants,
resister,resistor,
rest,wrest,
rests,wrests,
retard,retarred,
retch,wretch,
review,revue,
reviews,revues,
rex,wrecks,
rheumy,roomie,roomy,
rhyme,rime,
rigger,rigor,
riggers,rigors,
ringer,wringer,
rise,ryes,ryse,
rite,write,right,wright,
rites,writes,rights,wrights,
rode,rowed,road,
roe,rho,row,
roes,rose,rows,
role,roll,
roles,rolls,
rondeau,rondo,
roomer,rumor,
rooted,routed,
rosery,rosary,
rote,wrote,
rouse,rows,
route,root,
route,rout,
routes,roots,
rude,rued,rood,
rude,rued,
rue,roo,roux,
rues,ruse,roos,
rues,ruse,
rye,wry,
saccharine,saccharin,
sachet,sashay,
sacque,sac,sack,
sailer,sailor,
sale,sail,
sales,sails,
salver,salvor,
sain,seine,sane,
saner,seiner,
saver,savor,
scaler,scalar,
scend,send,
scene,seen,
scye,sie,sigh,
se,say,
seam,seem,
seamed,seemed,
seaman,semen,seamen,
seams,seems,
seas,sees,seize,
sects,sex,
senate,sennet,sennit,
sequence,sequents,
seraph,serif,
serf,surf,
serge,surge,
serous,cirrous,cirrus,
settler,settlor,
settlers,settlors,
sew,so,sow,
sewed,sowed,
sewer,sower,
sewer,suer,
sewn,sone,sown,
sexed,sext,
shake,sheik(h),
she,shea,
shear,sheer,
shears,sheers,
sheik,chic,
she's,shes,
shivaree,shivery,
shoe,shoo,
shoed,shooed,
shoes,shoos,
shone,shown,
sibilance,sibilants,
side,sighed,
sigher,sire,
silence,silents,
sine,syne,sign,
sines,signs,
size,psis,sighs,
size,sighs,
slayed,sleighed,
sleave,sleeve,
sleigh,slay,
sleighing,slaying,
sleight,slight,
slew,slue,slough,
sloe,slow,
snees,sneeze,
soared,sword,
soccer,socker,
soke,soak,
sole,sol,soul,
soled,sold,
some,sum,
sore,soar,
spade,spayed,
spae,spay,
spear,speer,
spec,speck,
specks,specs,
speel,spiel,
spier,spire,
spore,spoor,
squaller,squalor,
stade,stayed,staid,
stake,steak,
stakes,steaks,
stare,stair,
starlet,starlit,
stater,stator,
statice,status,
stationery,stationary,
steal,steel,stele,
stealing,steeling,
steals,steels,steles,
steer,stere,
step,steppe,
steppes,steps,
stile,style,
storey,story,
straighten,straiten,
strider,stridor,
stupe,stoop,stoup,
stupes,stoops,stoup,
stye,sty,
subtler,sutler,
succulence,succulents,
sucker,succor,
sue,sou,
sue,sault,sou,
suede,swayed,
sues,sous,
suite,sweet,
suites,sweets,
summery,summary,
sundae,Sunday,
tacked,tact,
tael,tale,tail,
tailer,tailor,
tales,tails,
taper,tapir,
tare,tear,
tarter,tartar,
taupe,tope,
tea,tee,t,ti,
teal,teil,
team,teem,
teamed,teemed,
teaming,teeming,
teams,teems,
tear,tier,
teas,tease,tees,tis,
teat,teet,
tel,tell,
tenner,tenor,
tense,tents,
tenser,tensor,
terce,terse,
tern,terne,turn,
ternary,turnery,
the,thee,
their,there,they're,
theirs,there's,
therefor,therefore,
threw,through,thru,
throe,throw,
throes,throws,
throne,thrown,
thyme,time,
tide,tied,
tie,tye,
tighten,titan,
tighter,titer,
timber,timbre,
timbre,tambour,
tire,tyer,tyre,
toe,tow,
toed,towed,toad,
toes,tows,
tole,toll,
tolled,told,
tongue,tung,
tonne,ton,tun,
tooter,tutor,
tooters,tutors,
torcher,torture,
tore,tor,torr,
torte,tort,
toughed,tuft,
tracked,tract,
trade,trayed,
traitoress,traitorous,
trey,tray,
treys,trays,
troche,trochee,
trooper,trouper,
troupe,troop,
trussed,trust,
trustee,trusty,
tule,tulle,tool,
tune,toon,
turbine,turban,
undue,undo,
unreal,unreel,
valance,valence,
vale,veil,vail,
vane,vein,vain,
variance,variants,
venous,Venus,
versed,verst,
vice,vise,
vices,vises,
vile,vial,viol,
wade,weighed,
wailer,waler,whaler,
waisted,wasted,
waited,weighted,
waive,wave,
waived,waved,
waiver,waver,
waives,waves,
wale,whale,wail,
wane,wain,
ware,wear,weir,where,
wares,wears,where's,
warrantee,warrranty,
warred,ward,
waste,waist,
wastes,waists,
we,wee,whee,
weak,week,
weakly,weekly,
we'll,weal,wheal,wheel,
weald,wheeled,wield,
wean,ween,
weaner,weiner,
weather,wether,whether,
we've,weave,
we'd,weed,
weigh,whey,way,
weighs,ways,
weight,wait,
weighting,waiting,
weights,waits,
we're,weir,
weld,welled,
wen,when,
were,whir,
wet,whet,
whicker,wicker,
while,wile,
whiled,wild,
whine,wine,
whined,wined,wind,wynd,
whines,wines,
whirred,word,
whither,wither,
Whittier,wittier,
whore,hoar,
whose,who's,
wide,why'd,
Winnie,whinny,
winze,wins,
wise,wyes,whys,
woe,whoa,
wore,war,
wye,why,y,
-xero,zero,
xero-,zero,
yoke,yolk,
yokes,yolks,
yore,you're,your,
yores,yours,
yule,you'll,
zee,z,
chuff,chough,
coffer,cougher,
coif,quaff,
confectionary,confectionery,
craft,kraft,
draft,draught,
facts,Fax,
faery,fairy,
faille,file,phial,
fain,fane,feign,
faint,feint,
faints,feints,
fair,fare,
fairing,faring,
fairs,fares,
faker,fakir,
fakers,fakirs,
farming,pharming,
faro,farrow,pharaoh,
fat,phat,
fate,fete,
fated,feted,
fates,fetes,
father,fother,
faun,fawn,
fay,fey,
fays,faze,phase,
fazed,phased,
fazes,phases,
fazing,phasing,
feat,feet,
feaze,fees,feeze,
felloe,fellow,
fennel,phenyl,
ferri-,ferry,
ferrule,ferule,
fessed,fest,
few,phew,
fiance,fiancee,
fie,phi,
filet,fillet,
filets,fillets,
fills,fils,
filter,philter,
fin,Finn,
find,fined,
firry,furry,
firs,furs,furze,
fisher,fissure,
fishing,phishing,
fizz,phiz,
flack,flak,
flair,flare,
flay,fley,
flea,flee,
fleas,flees,
fleche,flesh,
flecks,flex,
flew,flu,flue,
flier,flyer,
fliers,flyers,
floc,flock,
flocks,phlox,
floe,flow,
floes,flows,
florescence,fluorescence,fluorescents,
flour,flower,
floured,flowered,
flours,flowers,
foaled,fold,
for,fore,four,
forbear,forebear,
forego,forgo,
foreward,foreword,forward,
form,forme,
fort,forte,
forth,fourth,
foul,fowl,
fraise,frays,phrase,
franc,frank,
freak,phreak,
frees,freeze,frieze,
friar,frier,fryer,
frits,fritz,
fro,froe,
fuhrer,furor,furore,
fungous,fungus,
gaff,gaffe,
gofer,gopher,
graft,graphed,
inciteful,insightful,
inflection,inflexion,
infuser,infusor,
leaf,lief,
magnificence,magnificents,
poof,pouf,pouffe,
profit,prophet,
ruff,rough,
serf,surf,
serif,seraph,
sluff,slough,
staff,staph,
therefor,therefore,
tuff,tough,
tuft,toughed,
all together,altogether (2 words/1 word),
auger,augur,
aught,ought,
aweigh,away,
baching,batching,
baiting,bating,
baring,bearing,
belligerence,belligerents,
berg,burg,
bight,bite,byte,
bogey,bogie,bogy,
bologna,baloney,
borough,burro,burrow,
bough,bow,
braking,breaking,
caching,cashing,
ceding,seeding,
ceiling,sealing,
censing,sensing,
champagne,champaign,
chough,chuff,
citing,sighting,siting,
coaming,combing,
coddling,codling,
complementing,complimenting,
cosign,cosine,
cougher,coffer,
cueing,queueing,
cygnet,signet,
dough,do,doe,
doughs,does,dos,doze,
draught,draft,
dyeing,dying,
eight,ait,ate,
emerge,immerge,
emerged,immerged,
emergence,immergence,
emergences,immergences,
emerges,immerges,
emerging,immerging,
fairing,faring,
farming,pharming,
fazing,phasing,
feign,fain,fane,
fishing,phishing,
forego,forgo,
fungous,fungus,
g,gee,
gaff,gaffe,
gage,gauge,
gaht,gat,
gait,gate,
gaited,gated,
gaiter,gator,
galley,gally,
gallop,galop,
gamble,gambol,
gamin,gammon,
gased,gassed,gast,
gays,gaze,
gel,jell,
gene,jean,
genes,jeans,
gest,jest,
gibe,jibe,
gild,gilled,guild,
gilt,guilt,
gin,jinn,
glair,glare,
glairy,glary,
gnar,knar,
gnatty,natty,
gneiss,nice,
gnu,knew,new,nu,
gnus,news,
gofer,gopher,
gored,gourd,
gorilla,guerilla,
gourd,gourde,
grade,grayed,
gradience,gradients,
graft,graphed,
grate,great,
gray,grey,
grayer,greyer,
grays,graze,
greave,grieve,
greaves,grieves,
grievance,grievants,
grip,grippe,
grisly,grizzly,
groan,grown,
grocer,grosser,
gros,grow,
guarantee,guaranty,
guessed,guest,
guide,guyed,
guise,guys,
gunnel,gunwhale,
gyve,jive,
hangar,hanger,
heigh,high,hi,hie,
height,hight,
higher,hire,
hough,hoc,hock,
insight,incite,
insightful,inciteful,
insurgence,insurgents,
inveighed,invade,
kneading,needing,
knight,night,
laager,lager,logger,
ledger,leger,
light,lite,
lightening,lightning,
lough,lakh,loch,lock,
magnate,magnet,
magnificence,magnificents,
meeting,meting,
might,mite,
morning,mourning,
neigh,nae,nay,Ne,nee,
pairing,paring,
peaking,peeking,
pealing,peeling,
pidgin,pigeon,
plaiting,plating,
poring,pouring,
praying,preying,
racking,wracking,
raining,reigning,reining,
raising,rasing,razing,
rang,wrang,
rapping,wrapping,
reading,reeding,
receding,reseeding,
reciting,resighting,resiting,
reeking,wreaking,
reign,rain,rein,
reigned,rained,reined,
reigns,rains,reins,
resight,recite,resite,
resighted,recited,resited,
rigger,rigor,
riggers,rigors,
right,wright,rite,write,
righting,writing,
rights,wrights,rites,writes,
ring,wring,
ringer,wringer,
rings,wrings,
rooting,routing,
rough,ruff,
rung,wrung,
serge,surge,
sigh,scye,sie,
sigh,psi,xi,
sighed,side,
sigher,sire,
sighs,psis,size,
sighs,size,
sight,cite,site,
sightable,citable,sitable,
sighted,cited,sited,
sights,cites,sites,
sign,sine,syne,
signs,sines,
sinking,synching,
slaying,sleighing,
sleigh,slay,
sleighed,slayed,
sleight,slight,
slough,slew,slue,
slough,sluff,
stealing,steeling,
straight,strait,
straighten,straiten,
taught,taut,
teaming,teeming,
through,threw,thru,
tighten,titan,
tighter,titer,
tongue,tung,
tough,tuff,
toughed,tuft,
waiting,weighting,
waiving,waving,
weigh,way,whey,
weighed,wade,
weighs,ways,
weight,wait,
weighted,waited,
weights,waits,
Whig,wig,
whining,wining,
whinings,winings,
adherence,adherents,
h,aitch,
all together,altogether (2 words/1 word),
aught,ought,
autarchy,autarky,
aweigh,away,
a while (See while),awhile,
bach,batch,
bached,batched,
baching,batching,
bah,baa,
baht,bot,
beach,beech,
berth,birth,
bight,bite,byte,
borough,burro,burrow,
bough,bow,
breach,breech,
cache,cash,
cached,cashed,
caches,cashes,
caching,cashing,
cachou,cashew,
chair,chare,
chaise,shays,
champagne,champaign,
chance,chants,
chantey,chanty,shanty,
chard,charred,
chary,cherry,
chased,chaste,
cheap,cheep,
check,cheque,
chews,choose,
chic,sheik,
chili,chilly,
chin,chine,
chiton, kitten,
choc,chock,
choir,quire,
choler,collar,
choral,coral,
chorale,corral,
chord,cord,cored,
chordate,cordate,
chough,chuff,
chrism,chrisom,
chucker,chukker,
chute,shoot,
clothes,close,
conch,conk,
cougher,coffer,
dhole,dole,
dough,do,doe,
doughs,does,dos,doze,
drachm,dram,
draught,draft,
eh,a,
eight,ait,ate,
epoch,epic,
father,fother,
fisher,fissure,
fishing,phishing,
fleche,flesh,
forth,fourth,
fuhrer,furor,furore,
gaht,gat,
gopher,gofer,
graphed,graft,
gunwhale,gunnel,
hae,hay,hey,
ha ha,ha-ha,
haik,hike,
hail,hale,
hair,hare,
hall,haul,
halve,have,
halves,haves,
handmade,handmaid,
handsome,hansom,
hangar,hanger,
hart,heart,
hays,haze,
he'll,heal,heel,
heald,healed,heeled,
hear,here,
heard,herd,
hears,here's,
he'd,heed,
heigh,hi,hie,high,
height,hight,
heir,air,aire,are,ayre,ere,err,eyre,
heirless,airless,
herds,hurds,
heroin,heroine,
hertz,hurts,
hew,hue,
hews,hues,
hic,hick,
hide,hied,
higher,hire,
him,hymn,
hissed,hist,
ho,hoe,whoa,
hoar,whore,
hoard,horde,whored,
hoarse,horse,
hoc,hock,hough,
hoes,hose,
hold,holed,
hole,whole,
holey,holy,wholly,
holm,hom,home,
hoo,who,
hostel,hostile,
hour,our,
hours,ours,
house,how's,hows,
humerus,humorous,
insight,incite,
insightful,inciteful,
inveighed,invade,
khan,con,conn,
khat,cot,
knight,night,
know-how,no-how,
kohl,coal,cole,
laches,latches,
lakh,loch,lough,lock,
leach,leech,
leaches,leeches,
lichen,liken,
licht,licked,
light,lite,
lightening,lightning,
loath,loathe,
lochs,locks,lox,
mach,mock,
marshal,martial,
mhos,mots,mows,
might,mite,
much,mutch,
myrrh,murr,murre,
neigh,nae,nay,Ne,nee,
oh,owe,
ohs,owes,
oohs,ooze,
pah,pa,pas,
pharaoh,faro,farrow,
pharming,farming,
phase,fays,faze,
phased,fazed,
phases,fazes,
phasing,fazing,
phat,fat,
phenyl,fennel,
phew,few,
phi,fie,
phial,faille,file,
philter,filter,
phiz,fizz,
phlox,flocks,
phosphorescence,phosphorescents,
phosphorous,phosphorus,
phrase,fraise,frays,
phreak,freak,
prophecy,prophesy,
prophet,profit,
psychosis,sycosis,
rathe,wraith,
resight,recite,resite,
resighted,recited,resited,
resighting,reciting,resiting,
retch,wretch,
rheumy,roomie,roomy,
rho,roe,row,
rhumb,rum,
rhyme,rime,
right,wright,rite,write,
righting,writing,
rights,wrights,rites,writes,
rough,ruff,
saccharin,saccharine,
sachet,sashay,
sandhi,sandy,
seraph,serif,
shake,sheik(h),
she,shea,
shear,sheer,
shears,sheers,
she's,shes,
shivaree,shivery,
shoe,shoo,
shoed,shooed,
shoes,shoos,
shone,shown,
sigh,psi,xi,
sigh,scye,sie,
sighed,side,
sigher,sire,
sighs,size,
sighs,psis,size,
sight,cite,site,
sightable,citable,sitable,
sighted,cited,sited,
sighting,citing,siting,
sights,cites,sites,
sleigh,slay,
sleighed,slayed,
sleighing,slaying,
sleight,slight,
slough,sluff,
slough,slew,slue,
stanch,staunch,
staph,staff,
straight,strait,
straighten,straiten,
synching,sinking,
tach,tack,
tahr,tar,
taught,taut,
the,thee,
their,there,they're,
theirs,there's,
therefor,therefore,
threw,through,thru,
throe,throw,
throes,throws,
throne,thrown,
thyme,time,
tighten,titan,
tighter,titer,
torah,tora,
torcher,torture,
tough,tuff,
toughed,tuft,
troche,trochee,
typhous,typhus,
uh,a,
weather,wether,whether,
weigh,whey,way,
weighed,wade,
weighs,ways,
weight,wait,
weighted,waited,
weighting,waiting,
weights,waits,
whack(s),wack(s),wax,
whacks,wax,
whale,wail,wale,
whaler,wailer,waler,
what,watt,
wheal,wheel,we'll,weal,
whee,we,wee,
wheeled,weald,wield,
when,wen,
where,ware,wear,weir,
where's,wares,wears,
whet,wet,
which,wich,witch,
whicker,wicker,
Whig,wig,
while,wile,
whiled,wild,
whin,win,wynn,
whine,wine,
whined,wind,wined,wynd,
whines,wines,
whining,wining,
whinings,winings,
whinny,Winnie,
whiny,winy,
whir,were,
whirl,whorl,
whirred,word,
whish,wish,
whit,wit,
whither,wither,
Whittier,wittier,
whoa,woe,
whoo,woo,
whop,wop,
who's,whose,
why,wye,y,
why'd,wide,
whys,wise,wyes,
abstinence,abstinents,
accidence,accidents,
acclamation,acclimation,
adieu,ado,
aerial,ariel,
aerie,airy,eyrie,aery,
I,ai,aye,eye,
aid,aide,ade,
ail,ale,
ails,ales,
air,aire,heir,are,ayre,ere,err,eyre,
airless,heirless,
I'll,isle,aisle,
ait,eight,ate,
aitch,h,
annalist,analyst,
anti-,auntie,ante,aunty,
apatite,appetite,
assistance,assistants,
auricle,oracle,
aweigh,away,
a while (See while),awhile,
axil,axel,axle,
baching,batching,
bail,Baal,bale,
bailed,baled,
bailee,bailey,bailie,
bailer,bailor,baler,
bair,bare,bear,
bait,bate,
baited,bated,
baiting,bating,
baize,bays,beys,
baring,bearing,
basil,basal,
bassist,basest,
belligerence,belligerents,
berries,buries,
bi,buy,by,bye,
bier,beer,
bight,bite,byte,
billed,build,
bin,bine,been,
bird,burd,burred,
birr,bur,burr,
birth,berth,
bise,bees,
bit,bitt,
bizarre,bazaar,
blair,blare,
bodies,body's,
bogie,bogey,bogy,
boullion,bullion,
braid,brayed,
braise,braes,brays,braze,
braking,breaking,
brassie,brassy,
bridal,bridle,
brie,bree,
bruise,brews,
bruit,brut,brute,
caching,cashing,
caddie,cadi,caddy,
caird,cared,
calix,calyx,
canine,K9,
capital,capitol,
caries,carries,
ceding,seeding,
ceil,seal,seel,
ceiling,sealing,
censing,sensing,
cession,session,
chair,chare,
chaise,shays,
champaign,champagne,
chic,sheik,
chili,chilly,
chin,chine,
chiton, kitten,
choir,quire,
chrism,chrisom,
cinque,sank,
cinque,sink,sync,
cirrous,cirrus,serous,
cist,kissed,
cist,cyst,
citable,sightable,sitable,
cite,sight,site,
cited,sighted,sited,
cites,sights,sites,
citing,sighting,siting,
clairvoyance,clairvoyants,
click,clique,
climb,clime,
coaming,combing,
coddling,codling,
coif,quaff,
coin,quoin,
complaisant,complacent,
complementing,complimenting,
compliment,complement,
complimented,complemented,
confectionary,confectionery,
continence,continents,
coolie,coolly,coulee,
cosign,cosine,
council,counsel,
councillor,councilor,counsellor,counselor,
cousin,cozen,
crappie,crappy,
cruise,crews,
crummie,crumby,crummy,
cubit,qubit,
cueing,queueing,
dentil,dental,
depravation,deprivation,
devil,devel,devle,
deviser,devisor,divisor,
die,dye,
died,dyed,
dies,dyes,
dike,dyke,
dine,dyne,
dire,dyer,
disc,disk,
discreet,discrete,
dyeing,dying,
eerie,Erie,
illicit,elicit,
immerging,emerging,
epic,epoch,
equivalence,equivalents,
irruption,eruption,
irruptive,eruptive,
expedience,expedients,
faille,file,phial,
fain,feign,fane,
faint,feint,
faints,feints,
fair,fare,
fairing,faring,
fairs,fares,
fairy,faery,
fakir,faker,
fakirs,fakers,
farming,pharming,
fazing,phasing,
ferri-,ferry,
